,,,,,,TABLE 1,TABLE 1,,,,,,,,,
,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,,,
,"WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-44",,,,
,,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,,,
,,,,,,"VIRGINIA, 1997","VIRGINIA, 1997","VIRGINIA, 1997",,,,,,,,
PLANNING DISTRICT,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,,,,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,,,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,"RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
STATE OF VIRGINIA,"89,679","63,785","20,892","5,002","91,664","65,474","20,911","5,279",13.7,12.7,16.0,23.1,59.2,56.0,66.0,84.2
PLANNING DISTRICT 1,924,916,3,5,"1,025","1,013",6,6,11.5,11.6,4.7,20.5,56.1,56.3,26.5,79.3
LEE COUNTY,170,168,,2,269,266,,3,11.2,11.1,,64.7,54.8,54.6,,218.8
SCOTT COUNTY,1,1,,,212,209,3,,9.4,9.3,20.6,,48.2,47.8,130.3,
WISE COUNTY,203,202,,1,515,510,2,3,13.5,13.6,2.7,17.5,63.8,64.4,18.6,73.9
NORTON CITY,550,545,3,2,29,28,1,,7.2,7.6,3.4,,32.0,34.5,12.9,
PLANNING DISTRICT 2,601,595,4,2,"1,252","1,237",12,3,10.7,10.8,7.3,6.7,49.5,49.8,36.4,29.1
BUCHANAN COUNTY,,,,,287,286,,1,9.9,9.9,,9.2,42.3,42.4,,43.6
DICKENSON COUNTY,,,,,167,167,,,10.0,10.0,,,47.1,47.3,,
RUSSELL COUNTY,26,26,,,307,305,1,1,11.2,11.3,3.4,36.2,51.8,52.0,21.0,182.4
TAZEWELL COUNTY,575,569,4,2,491,479,11,1,11.2,11.3,9.2,3.4,54.2,54.9,43.1,13.9
PLANNING DISTRICT 3,"1,671","1,614",44,13,"1,898","1,826",59,13,10.7,10.6,12.4,22.8,53.7,53.5,57.8,80.5
BLAND COUNTY,1,1,,,63,63,,,9.6,10.0,,,53.2,53.6,,
CARROLL COUNTY,2,1,,1,303,300,,3,11.5,11.5,,39.6,60.9,61.0,,121.9
GRAYSON COUNTY,2,2,,,156,150,5,1,9.7,9.6,10.6,32.2,51.3,51.1,52.4,131.6
SMYTH COUNTY,323,313,8,2,368,359,8,1,11.1,11.1,10.6,8.6,54.7,55.1,42.4,34.2
WASHINGTON COUNTY,676,669,7,,404,399,5,,8.9,8.9,7.9,,43.9,44.1,39.1,
WYTHE COUNTY,237,224,13,,281,266,15,,11.1,10.9,16.7,,52.7,52.5,63.5,
BRISTOL CITY,2,2,,,225,209,15,1,12.5,12.4,14.1,9.7,62.9,62.8,68.7,36.0
GALAX CITY,428,402,16,10,98,80,11,7,14.5,12.9,21.9,236.7,76.8,69.3,96.4,885.2
PLANNING DISTRICT 4,"1,535","1,414",62,59,"1,646","1,512",71,63,10.4,10.3,9.8,15.2,41.2,41.1,37.6,47.8
FLOYD COUNTY,4,4,,,132,129,2,1,10.7,10.7,7.8,31.0,56.1,56.2,40.5,115.5
GILES COUNTY,6,6,,,182,180,2,,11.2,11.3,7.2,,58.9,59.1,47.0,
